Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Muniz C,Gardne M,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,314
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Catch,Gardne M,Nordgr J,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,318
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Offense,Throwaway,Nordgr J,Anonymous,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,322
2016-04-16 18:50,AUDL,Austin Sol 2016,162,D,1,2,Defense,Goal,,,Anonymous,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,379
2016-04-16 18:50,AUDL,Austin Sol 2016,22,O,2,2,Offense,Catch,Weeks P,Bode M,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,447
2016-04-16 18:50,AUDL,Austin Sol 2016,22,O,2,2,Offense,Catch,Bode M,Sisco S,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,458
2016-04-16 18:50,AUDL,Austin Sol 2016,22,O,2,2,Offense,Catch,Sisco S,Hood M,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,461
2016-04-16 18:50,AUDL,Austin Sol 2016,22,O,2,2,Offense,Goal,Hood M,Porter K,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,467
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Defense,PullOb,,,Colicc C,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,517
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Defense,D,,,Welchm D,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,556
