Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-06-18 20:34,,Vs Cinci,42,D,6,3,Defense,Pull,,,Geoff,5.387,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1051
2016-06-18 20:34,,Vs Cinci,42,D,6,3,Defense,Throwaway,,,Anonymous,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1071
2016-06-18 20:34,,Vs Cinci,42,D,6,3,Offense,Catch,Champe,Zeman,,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1083
2016-06-18 20:34,,Vs Cinci,42,D,6,3,Offense,Catch,Zeman,Williams,,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1087
2016-06-18 20:34,,Vs Cinci,42,D,6,3,Offense,Goal,Williams,Furse,,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1091
2016-06-18 20:34,,Vs Cinci,82,D,7,3,Defense,Pull,,,Adrian,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1147
2016-06-18 20:34,,Vs Cinci,82,D,7,3,Defense,Throwaway,,,Anonymous,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1190
2016-06-18 20:34,,Vs Cinci,82,D,7,3,Offense,Catch,Fergus,Adrian,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1203
2016-06-18 20:34,,Vs Cinci,82,D,7,3,Offense,Catch,Adrian,Pardo,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1208
2016-06-18 20:34,,Vs Cinci,82,D,7,3,Offense,Catch,Pardo,Miller,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1211
2016-06-18 20:34,,Vs Cinci,82,D,7,3,Offense,Catch,Miller,Shey,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1214
2016-06-18 20:34,,Vs Cinci,82,D,7,3,Offense,Catch,Shey,Fergus,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1217
2016-06-18 20:34,,Vs Cinci,82,D,7,3,Offense,Catch,Fergus,Adrian,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1221
2016-06-18 20:34,,Vs Cinci,82,D,7,3,Offense,Goal,Adrian,Pardo,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1227
2016-06-18 20:34,,Vs Cinci,35,D,8,3,Defense,Pull,,,Sykora,,Sykora,Woods,Vock,J-Rob,Egan,Champe,DW,,,,,,,,,,,,,,,,,,,,,,1298
2016-06-18 20:34,,Vs Cinci,35,D,8,3,Defense,D,,,Egan,,Sykora,Woods,Vock,J-Rob,Egan,Champe,DW,,,,,,,,,,,,,,,,,,,,,,1306
2016-06-18 20:34,,Vs Cinci,35,D,8,3,Offense,Catch,DW,J-Rob,,,Sykora,Woods,Vock,J-Rob,Egan,Champe,DW,,,,,,,,,,,,,,,,,,,,,,1317
2016-06-18 20:34,,Vs Cinci,35,D,8,3,Offense,Catch,J-Rob,Vock,,,Sykora,Woods,Vock,J-Rob,Egan,Champe,DW,,,,,,,,,,,,,,,,,,,,,,1321
2016-06-18 20:34,,Vs Cinci,35,D,8,3,Offense,Catch,Vock,Champe,,,Sykora,Woods,Vock,J-Rob,Egan,Champe,DW,,,,,,,,,,,,,,,,,,,,,,1327
2016-06-18 20:34,,Vs Cinci,35,D,8,3,Offense,Goal,Champe,Sykora,,,Sykora,Woods,Vock,J-Rob,Egan,Champe,DW,,,,,,,,,,,,,,,,,,,,,,1331
2016-06-18 20:34,,Vs Cinci,28,D,8,4,Defense,Pull,,,Geoff,6.42,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1391
2016-06-18 20:34,,Vs Cinci,28,D,8,4,Defense,Goal,,,Anonymous,,Johnson,Geoff,Zeman,Williams,Furse,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1417
2016-06-18 20:34,,Vs Cinci,25,O,8,4,Offense,Catch,Adrian,Fergus,,,Adrian,Vock,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1472
2016-06-18 20:34,,Vs Cinci,25,O,8,4,Offense,Catch,Fergus,Stogdon,,,Adrian,Vock,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1481
2016-06-18 20:34,,Vs Cinci,25,O,8,4,Offense,Catch,Stogdon,Fergus,,,Adrian,Vock,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1484
2016-06-18 20:34,,Vs Cinci,25,O,8,4,Offense,Throwaway,Fergus,Anonymous,,,Adrian,Vock,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1488
2016-06-18 20:34,,Vs Cinci,25,O,8,4,Cessation,EndOfFirstQuarter,,,,,Adrian,Vock,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1495
2016-06-18 20:34,,Vs Cinci,30,D,8,5,Defense,Pull,,,Geoff,,Johnson,Geoff,Zeman,Furse,Shey,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1693
2016-06-18 20:34,,Vs Cinci,30,D,8,5,Defense,Goal,,,Anonymous,,Johnson,Geoff,Zeman,Furse,Shey,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1721
2016-06-18 20:34,,Vs Cinci,39,O,9,5,Offense,Catch,Adrian,Fergus,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1774
