Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Defense,Throwaway,,,Anonymous,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1047
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,M Berg,Kielan W,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1050
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Kielan W,Derek A,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1053
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Derek A,Kielan W,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1057
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Kielan W,Kinley G,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1061
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Kinley G,Kielan W,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1065
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Kielan W,Léon FN,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1069
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Léon FN,Derek A,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1082
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Throwaway,Derek A,Anonymous,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1087
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Defense,Throwaway,,,Anonymous,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1111
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Kinley G,Derek A,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1121
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Derek A,Léon FN,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1125
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Léon FN,Derek A,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1129
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Derek A,Karl L,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1133
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Karl L,Kinley G,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1137
